egoid,SelfEsteem_1,Trust_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_scale_1,SelfEff_diet_scale_1,selfreg_scale_1
44675,31.0,3.5,2.0,4.0,5.0,5.0,0.6457926,0.63145429,0.0063325092,48.611111,37.551723,2.9166667
33341,40.0,2.3333333,2.0,5.0,6.0,4.75,1.0802462,-0.70010918,-0.51744229,47.0,55.206898,2.75
37396,26.0,3.0,3.0,4.75,5.25,4.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,31.833334,22.344828,2.5
65072,44.0,3.5,1.25,3.25,6.25,5.75,-1.5875612,-0.75066733,-0.44770703,53.388889,60.551723,2.1666667
37148,42.0,2.8333333,1.5,5.5,6.0,4.75,1.0303041,-0.85117435,0.53864408,33.888889,58.586208,2.4166667
11910,42.0,3.0,1.0,1.75,3.25,3.5,0.90908927,-0.6363818,-0.80646366,29.611111,36.137932,2.25
75438,31.0,3.0,2.0,5.0,5.75,4.5,-0.71189141,1.0021272,1.5423386,92.111115,80.724136,2.4166667
99733,34.0,3.5,1.0,1.0,5.5,5.25,-1.2362769,0.46917409,-0.15573636,42.611111,53.793102,2.3333333
27407,35.0,3.1666667,1.75,4.75,6.0,6.5,1.0734845,0.53610647,0.034198239,59.333332,52.724136,2.5
14250,40.0,3.3333333,1.0,1.75,5.75,4.75,1.0816313,-0.54767632,0.47599578,60.555557,19.068966,3.1666667
43794,32.0,3.6666667,1.0,5.5,3.75,2.75,0.82536012,-0.050975647,-0.85285825,45.222221,27.379311,3.0
73918,43.0,3.1666667,1.25,5.5,7.0,5.5,-0.42629516,-0.61985415,-0.75571907,31.166666,27.379311,1.4166666
60216,42.0,3.3333333,1.25,4.5,6.5,7.0,-0.29370594,-0.68492949,1.5628028,66.444443,64.275864,2.0833333
28681,39.0,3.5,1.25,4.75,7.0,7.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,90.833336,85.586205,1.4166666
51437,42.0,3.0,1.0,3.0,5.0,4.5,0.63438278,-0.90380865,0.30390987,57.5,27.310345,3.0
21932,50.0,3.6666667,1.0,4.0,5.75,5.25,1.0402093,-0.85206831,1.9979755,59.444443,52.413792,1.9166666
29733,33.0,3.3333333,1.0,3.5,6.25,6.25,-1.4424223,-0.57462454,0.019162489,70.555557,75.517242,1.6666666
98206,42.0,3.3333333,2.0,3.0,5.0,3.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,61.388889,54.310345,1.3333334
36385,34.0,3.6666667,2.5,5.5,6.0,6.0,0.24592538,0.42929566,0.87457645,57.111111,45.551723,2.6666667
26651,41.0,2.8333333,4.0,4.0,4.25,4.25,-0.55399299,0.3793236,0.12372778,66.888885,24.655172,2.0
54030,50.0,3.8333333,1.0,1.0,4.75,6.75,-0.85007465,-0.69216341,-0.74600929,54.666668,51.86570104858757,2.1666667
67993,36.0,3.5,2.0,4.0,5.75,4.75,-1.6739608,-0.53718013,-0.71274811,59.666668,55.068966,2.4166667
96543,45.0,2.1666667,2.0,5.25,6.5,5.75,0.95701271,-0.59111845,-0.83481902,72.277779,39.172413,1.75
49800,30.0,3.0,2.25,3.25,4.25,2.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,42.5,55.896553,2.9166667
29296,25.0,3.6666667,1.5,4.25,7.0,6.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,70.222221,52.137932,2.5
11002,49.0,3.3333333,1.0,3.5,5.75,5.25,-1.1772202,3.2397227,-1.4292272,66.277779,59.827587,2.25
72850,32.0,3.3333333,1.5,4.75,5.5,4.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,68.611115,44.586208,1.9166666
15134,44.0,3.3333333,1.5,3.25,7.0,5.75,0.9400562,-0.19010292,-0.10458328,78.777779,51.344826,2.5833333
69124,41.0,3.1666667,2.0,2.25,4.25,4.5,-0.71607655,0.61664116,1.3394121,70.0,63.0,2.4166667
42531,37.0,3.1666667,1.0,5.0,6.25,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,60.111111,66.620689,2.1666667
34062,47.0,3.3333333,1.0,1.0,6.5,6.25,-1.7106981,-0.27124768,-0.22793394,98.611115,85.172417,1.25
18111,38.0,3.1666667,1.0,2.25,4.25,3.5,0.63755679,-0.37447271,-0.8316412,45.055557,56.724136,2.4166667
42646,34.0,3.6666667,1.0,2.5,6.25,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,89.833336,78.448273,1.75
63922,45.0,3.6666667,1.75,5.0,6.5,6.0,0.78643268,-0.52069563,-0.80729234,68.055557,46.137932,1.25
59097,39.0,2.8333333,2.75,4.5,5.75,4.75,-0.37391597,1.2184469,2.0634634,58.166668,48.172413,2.0833333
72912,46.0,2.6666667,1.0,2.5,6.25,6.25,0.47315121,-0.70769161,-0.75027895,61.666668,54.724136,1.0
91484,30.0,3.1666667,1.0,3.25,4.0,3.75,1.0131842,-0.66380304,-0.79120743,22.277779,24.275862,3.0
24833,40.0,3.6666667,1.25,5.0,5.25,4.0,0.87687838,0.18028294,-0.70961863,67.833336,53.896553,3.0
21971,36.0,3.6666667,2.0,6.0,6.25,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,61.277779,18.862068,2.1666667
58654,46.0,4.1666665,5.75,2.75,4.5,2.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,41.944443,48.620689,2.1666667
13928,42.0,3.1666667,1.5,4.0,6.5,4.25,1.1359,-0.25153735,-0.88469493,40.833332,30.862068,2.8333333
84502,44.0,3.5,5.75,6.25,6.75,7.0,1.0532544,0.072528496,-0.92982692,69.944443,49.931034,3.0
64090,39.0,3.1666667,2.0,3.0,7.0,7.0,-1.7435987,1.4831946,0.22603256,78.944443,35.068966,2.1666667
52123,42.0,4.0,1.0,1.75,6.5,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,29.5,51.034481,2.5
78783,44.0,3.6666667,2.25,3.75,6.0,6.25,-1.7051851,-0.77099764,-0.14801146,84.055557,79.586205,1.9166666
25197,46.0,3.3333333,2.75,4.5,7.0,7.0,1.1359,-0.25153735,-0.88469493,83.333336,63.275864,1.5
35872,50.0,4.0,1.0,3.25,7.0,7.0,0.49679992,-0.73415661,-0.73797983,87.0,89.517242,1.6666666
93462,31.0,2.6666667,1.75,6.0,4.25,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,49.722221,48.310345,2.75
23270,31.0,2.5,3.25,5.75,7.0,5.75,0.32594925,-0.50871676,-0.5691185,93.555557,66.655174,1.5833334
69807,23.0,3.3333333,1.0,1.75,5.75,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,88.46154,100.0,1.8333334
92716,40.0,3.1666667,1.0,2.75,6.5,6.75,-1.7465793,-1.124917,1.9557718,89.444443,77.586205,2.1666667
66061,42.0,3.1666667,4.75,4.5,6.5,6.75,-0.75626773,0.0626221,-0.12708257,51.444443,42.896553,2.5833333
56058,39.0,3.0,1.0,4.0,6.25,4.5,1.0883088,1.4468261,0.8596794,34.388889,60.586208,2.9166667
57854,37.0,3.1666667,2.0,2.75,5.75,6.0,0.30744001,-0.25130278,-0.3122676,64.722221,55.379311,2.3333333
68679,44.0,3.6666667,1.0,2.0,6.5,4.25,1.0400435,-0.40299326,-0.86444163,39.6875,14.517241,2.4166667
90750,32.0,3.1666667,1.25,3.0,5.25,4.25,0.88803744,-0.54685771,-0.78663248,78.555557,69.241379,2.25
70125,39.0,2.5,3.0,6.75,7.0,6.75,0.80152982,1.6479424,-0.64205641,72.833336,61.275864,1.6666666
67192,40.0,2.1666667,2.0,2.0,5.75,5.5,0.77415413,0.054374829,1.415589,27.944445,77.896553,1.6666666
12029,33.0,2.6666667,1.0,2.25,4.75,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,27.277779,61.172413,3.25
70745,48.0,2.6666667,1.0,1.75,6.0,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,60.722221,50.620689,1.5833334
43255,41.0,3.6666667,2.5,5.75,6.5,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,50.0,48.827587,1.8333334
93856,26.0,2.0,1.25,3.25,6.0,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,62.944443,34.034481,2.3333333
10237,23.0,3.3333333,4.5,4.0,4.25,5.0,-0.48709139,1.5437258,0.68172103,81.888885,37.0,3.25
97448,48.0,4.1666665,1.0,3.5,5.75,6.25,-1.1786126,0.62802559,-0.90603244,75.222221,60.068966,1.8333334
43603,50.0,3.5,2.25,2.25,1.0,1.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,48.777779,2.5517242,2.6666667
86974,41.0,3.0,1.25,4.75,6.75,7.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,97.555557,94.965515,2.0
89165,30.0,3.6666667,1.75,4.75,3.75,2.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,63.055557,60.379311,2.1666667
97280,32.0,2.6666667,4.75,5.0,5.75,5.25,0.084589332,1.2710167,0.69334298,40.055557,55.034481,2.9166667
54098,36.0,3.6666667,3.25,4.0,5.25,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,55.5,55.103447,2.5833333
66156,21.0,3.5,2.0,4.75,5.5,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,39.222221,34.67857,2.6666667
67177,41.0,2.5,2.0,2.5,7.0,6.75,-1.4210807,-0.70845765,-0.69144058,57.277779,54.413792,1.9166666
22540,34.0,3.5,2.0,2.5,5.75,4.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,32.833332,32.379311,2.9166667
70668,36.0,3.3333333,2.25,3.25,4.25,4.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,35.333332,11.551724,2.4166667
15586,20.0,2.3333333,6.25,6.5,2.75,2.5,0.36532634,3.9014461,-1.5603019,85.5,60.827587,2.5
27232,38.0,2.6666667,2.75,5.0,7.0,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,81.277779,35.583332,2.0833333
18611,31.0,2.0,3.0,3.75,6.5,5.75,1.0373216,1.3339297,2.9566386,64.388885,32.379311,2.0
87328,47.0,3.1666667,1.0,2.5,7.0,7.0,0.49538448,0.15852883,-0.71757126,65.0,87.586205,1.1666666
88963,40.0,2.6666667,1.0,3.5,5.25,5.0,-1.259577,-0.35161132,-0.75280255,51.888889,64.172417,2.1666667
61756,38.0,3.6666667,5.25,6.0,6.0,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,77.055557,61.275864,2.9166667
57045,33.0,3.3333333,1.0,4.0,5.5,3.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,50.222221,41.896553,3.1666667
49497,39.0,3.5,2.0,4.5,6.25,5.5,-1.6031513,0.19025201,-0.63802439,81.666664,88.793106,1.9166666
15031,46.0,2.6666667,1.5,3.25,5.25,5.0,-1.2719176,-0.15421432,0.29605952,72.555557,53.862068,2.3333333
79607,38.0,3.6666667,1.75,4.25,6.75,7.0,0.1679101,3.2448006,-1.2381775,60.611111,53.034481,2.5833333
41952,43.0,3.6666667,2.25,4.75,6.25,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,47.222221,42.965519,2.0
17183,43.0,4.3333335,1.0,2.5,5.5,2.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,49.055557,32.517242,2.5833333
22408,41.0,3.0,1.5,2.75,7.0,6.75,0.41447708,-0.63248229,-0.8010838,78.055557,53.793102,2.0
54435,33.0,2.0,1.0,1.25,4.75,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,35.777779,22.379311,2.6666667
38554,35.0,2.5,1.0,4.5,6.5,5.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,43.666668,36.586208,2.0833333
38293,32.0,3.1666667,3.5,5.0,5.5,5.5,0.4663263,-0.80412614,0.26989156,49.388889,40.793102,2.6666667
33785,30.0,3.3333333,1.5,4.5,6.0,5.5,-0.07154955,0.44850767,0.82973909,64.722221,57.034481,2.9166667
44310,49.0,3.1666667,1.25,2.25,6.5,6.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,20.388889,51.86570104858757,1.75
33009,48.0,3.5,1.75,3.5,6.25,5.25,0.72639155,-0.65990973,-0.56949139,37.388889,33.034481,2.6666667
31294,42.0,3.6666667,1.25,3.25,6.25,5.5,0.86160356,0.40928999,0.019513462,64.388885,57.620689,2.0
65143,32.0,3.5,2.5,5.25,5.25,4.25,1.0748386,-0.63898408,-0.80681527,55.666668,78.137932,2.3333333
91726,44.0,3.1666667,2.0,3.0,5.75,5.75,0.64151484,-0.6160776,1.0124193,63.611111,59.931034,1.8333334
59355,47.0,2.8333333,2.0,4.25,6.75,6.75,0.81372172,-0.41795909,-0.86096478,80.722221,17.689655,2.0
96184,41.0,3.1666667,1.25,2.5,3.25,2.75,-1.6739608,-0.53718013,-0.71274811,39.555557,54.862068,2.0
92339,32.0,3.6666667,1.0,3.25,5.75,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,57.722221,43.862068,2.3333333
70005,30.0,3.3333333,2.75,4.0,5.5,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,34.111111,46.551723,3.75
64157,35.0,3.8333333,1.75,6.25,6.75,6.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,70.444443,74.827583,2.1666667
68050,38.0,4.1666665,1.0,5.25,6.5,7.0,-1.6721231,-0.70376343,-0.68610728,88.611115,30.137932,2.0833333
46151,43.0,2.5,1.25,4.75,6.75,6.75,1.0505099,-0.6148808,0.22528592,89.888885,94.448273,1.75
79395,41.0,3.5,1.0,2.25,6.5,6.75,-1.5300902,-0.67835367,-0.70278585,84.555557,66.655174,2.0833333
59863,46.0,3.6666667,1.5,3.25,5.5,6.75,-0.21981117,-0.65386903,-0.78156078,64.944443,48.793102,2.0
63419,39.0,3.5,1.75,4.25,6.0,4.25,0.57464051,-0.268673,-0.86549693,56.055557,49.689655,1.75
22913,47.0,2.1666667,1.0,1.0,6.25,6.25,-1.2800561,0.41349721,-0.61761653,39.277779,45.551723,1.9166666
91313,35.0,3.5,2.5,4.25,5.5,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,45.666668,79.034485,2.3333333
14511,38.0,3.6666667,2.5,5.25,5.75,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,42.888889,46.241379,2.3333333
73962,35.0,3.5,2.25,5.0,5.0,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,53.944443,43.275864,2.6666667
48969,29.0,2.0,1.0,2.5,4.0,5.5,1.0277728,-1.6310496,5.5770364,100.0,19.551723,1.0
22093,38.0,3.5,2.25,5.0,7.0,6.5,-0.38643551,-0.66846859,-0.73774898,46.722221,54.793102,2.6666667
32919,33.0,3.3333333,2.25,3.0,4.0,4.5,-1.2075305,1.9099191,-1.1831553,49.277779,56.551723,1.8333334
10153,47.0,3.3333333,1.75,2.5,6.75,6.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,77.944443,68.172417,1.9166666
79731,29.0,2.6666667,2.25,3.5,3.0,2.5,1.1522028,0.54597509,0.7858451,27.055555,47.655174,3.75
63611,48.0,3.3333333,1.5,3.25,6.0,3.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,50.5,61.344826,2.0
64296,40.0,3.5,2.0,3.0,6.0,6.0,-1.2553065,0.83428758,0.34171382,73.111115,52.965519,3.0833333
23487,43.0,3.0,2.75,3.0,6.5,5.5,0.60550541,-0.2951763,-0.32547653,62.111111,44.724136,2.5833333
17569,48.0,3.6666667,1.0,1.0,4.25,5.75,0.87295198,-0.74210221,-0.49817732,55.222221,70.896553,1.3333334
77036,37.0,2.8333333,1.0,1.75,5.5,5.25,1.0407962,0.48321986,0.029259108,58.333332,49.517242,2.6666667
53518,36.0,3.3333333,1.5,2.5,5.0,5.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,8.8888893,19.068966,2.0833333
92340,32.0,3.3333333,1.0,3.75,7.0,6.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,86.333336,56.206898,2.1666667
37485,33.0,2.6666667,4.75,7.0,5.5,4.5,-0.0066350712,1.0766584,1.815235,59.555557,52.137932,3.0
33953,34.0,3.3333333,1.75,4.75,6.25,6.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,48.357143,58.57143,2.0833333
53333,37.0,2.0,4.5,2.5,5.0,5.5,0.33239147,1.5266609,2.5126395,53.5,37.206898,2.25
82986,50.0,3.6666667,1.0,3.0,7.0,6.5,-0.23698771,-0.64655477,-0.76206917,92.222221,91.551727,1.6666666
61772,41.0,3.3333333,2.0,2.75,6.5,6.0,0.27899262,-0.23396589,0.17030647,80.64286,68.413795,1.9166666
47280,40.0,3.5,1.25,5.0,5.75,4.0,0.62248397,-0.57098269,-0.53058916,44.111111,41.551723,2.1666667
70566,39.0,3.0,3.25,5.5,7.0,7.0,-1.4585903,-0.59992999,-0.21865597,99.666664,74.896553,2.1666667
82964,36.0,3.6666667,1.25,4.75,7.0,7.0,0.47547016,-0.70377159,-0.79060477,63.888889,60.241379,2.0
11402,40.0,2.6666667,3.0,3.25,5.5,5.25,0.60665858,1.9725053,2.8766894,48.166668,58.137932,2.1666667
38610,45.0,3.6666667,1.0,2.5,6.5,4.75,-0.057364862,-0.86983538,0.30269897,59.722221,61.034481,1.8333334
96610,45.0,3.3333333,1.75,3.5,6.25,5.75,0.70288664,-0.68282038,-0.79396737,72.055557,62.931034,2.0
77711,35.0,3.5,1.0,5.5,5.0,3.25,1.0799198,0.94976479,-1.1554964,51.222221,26.344828,3.0
48505,37.0,3.6666667,1.0,3.5,6.75,6.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,40.777779,60.827587,2.5833333
78667,43.0,2.1666667,3.0,4.0,6.25,6.5,-0.44249997,-1.4854696,4.3173757,56.388889,49.275864,2.1666667
17020,45.0,2.5,1.0,1.75,5.75,4.5,-1.640821,-0.45766982,1.1147339,46.444443,45.206898,2.0
48676,41.0,3.3333333,2.0,2.5,6.75,5.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,64.166664,55.206898,1.8333334
29885,36.0,2.8333333,1.0,5.75,7.0,7.0,-1.274123,-0.68528467,-0.71035725,79.944443,65.172417,2.1666667
32976,39.0,3.5,1.5,4.0,5.25,4.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,37.333332,50.344826,2.6666667
79167,50.0,3.6666667,1.5,2.25,5.75,6.5,0.80321801,-0.035609785,-0.081814192,100.0,92.137932,1.5
65061,35.0,2.5,1.75,2.5,4.75,5.75,0.9195016,-0.5038107,0.75645608,63.611111,69.655174,1.9166666
43710,35.0,3.0,1.0,3.0,6.75,6.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,91.944443,76.724136,1.9166666
61389,32.0,3.0,2.25,5.75,5.75,4.75,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,36.888889,38.655174,3.3333333
22455,46.0,2.5,1.0,1.25,7.0,7.0,0.79986769,-0.96704704,0.58097023,27.722221,37.344826,1.75
82819,46.0,2.5,1.0,2.5,5.0,5.5,-1.2121454,0.38382077,0.14817382,90.833336,91.517242,1.8333334
67771,39.0,3.5,1.5,3.5,5.5,5.5,-0.7295047,0.23488347,0.15098654,68.125,58.758621,2.1666667
57443,46.0,2.8333333,1.0,3.25,5.0,5.75,-1.7051851,-0.77099764,-0.14801146,42.777779,47.241379,1.5833334
96469,40.0,3.8333333,1.25,3.75,5.25,3.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,31.277779,24.965517,2.25
94579,40.0,3.5,1.5,4.25,5.25,5.25,-0.42930192,-0.05467841,-0.82180887,58.70705702286115,51.86570104858757,2.0
29257,47.0,3.5,2.25,3.75,6.0,5.0,0.11771528,-0.3248347,0.20507722,70.666664,45.137932,1.75
23518,36.0,2.8333333,2.0,4.5,5.5,4.75,0.61980832,-0.74213648,0.53592139,32.5,38.448277,2.6666667
80484,35.0,3.5,1.25,4.0,6.5,5.5,-0.68422312,-0.30504981,-0.78132486,54.5,47.103447,3.0833333
49539,45.0,3.3333333,2.0,4.5,5.5,4.75,-1.371941,-0.32990479,0.3023507,51.277779,41.068966,2.9166667
63904,27.0,1.8333334,3.25,4.5,6.25,5.5,0.85519838,0.42267215,1.6744574,34.555557,34.103447,1.9166666
82490,41.0,3.1666667,2.0,4.25,6.5,6.0,0.4453522,-0.35760269,-0.57278788,64.944443,52.206898,2.8333333
20335,50.0,2.3333333,1.25,2.25,5.5,6.25,-1.2200812,-0.30814901,0.26692617,86.222221,31.827587,2.3333333
35031,50.0,3.0,1.0,2.75,5.75,4.5,-0.25465226,-0.72047389,-0.25854576,70.111115,53.862068,1.6666666
88185,45.0,3.0,1.0,1.5,4.5,4.25,0.78050941,-0.74284792,0.51622069,40.555557,45.862068,2.4166667
35344,39.0,4.0,1.0,2.0,6.75,7.0,1.0457014,-0.85785925,0.50407165,88.777779,38.965519,2.0
31175,43.0,2.8333333,3.0,3.25,5.5,4.5,0.58708566,-0.74003232,-0.74117184,68.888885,43.793102,2.4166667
41167,39.0,1.8333334,1.0,1.0,7.0,4.0,0.4588182,-0.084931575,0.2085934,37.944443,31.068966,1.6666666
98325,35.0,3.5,1.0,3.5,6.25,5.75,0.81889862,0.89072788,-1.030769,73.888885,52.758621,2.9166667
36963,41.0,3.5,1.0,4.0,6.25,5.5,0.63185078,0.69564521,0.23142059,52.0,66.206894,2.5
50666,35.0,3.3333333,1.0,4.0,5.0,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,50.611111,45.448277,2.75
98624,32.0,3.3333333,2.0,3.75,5.25,4.25,0.81323576,-1.437147,3.4952388,31.611111,15.517241,2.75
42617,33.0,3.1666667,1.0,4.25,6.0,5.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,70.5,49.827587,2.6666667
58793,25.0,3.6666667,2.75,5.0,6.0,5.25,0.84166873,0.53921908,2.8553622,72.722221,26.379311,2.9166667
25125,38.0,3.8333333,2.25,4.5,5.0,4.5,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,56.722221,38.862068,3.1666667
25548,38.0,2.3333333,2.0,4.25,5.75,4.75,0.69402516,0.048976645,0.091568269,51.944443,51.620689,2.0
25966,34.0,3.6666667,2.0,2.75,4.25,3.5,0.89379984,-0.86508197,0.012799405,33.555557,69.551727,3.3333333
95444,26.0,2.8333333,3.75,4.5,5.75,5.25,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,52.944443,63.206898,3.1666667
96689,41.0,3.1666667,1.25,3.0,4.0,3.0,0.9795965,-0.11807392,-0.634754,42.277779,37.965519,2.4166667
22587,25.0,3.5,1.0,1.75,2.5,3.5,-1.5049096,1.0364257,0.53533757,18.0,14.793103,4.5
43581,19.0,3.3333333,2.5,4.25,6.25,5.0,1.511670005804676e-09,-1.2259557304047914e-09,3.637826958962293e-10,24.166666,22.241379,3.0
75578,47.0,2.3333333,3.25,4.0,5.0,4.5,-1.6251215,-0.060385235,0.26579612,47.222221,47.620689,1.8333334
43507,38.0,2.3333333,4.75,4.75,6.0,5.75,0.89631164,-1.0461531,1.4600978,29.111111,17.206896,2.3333333
91551,48.0,3.1666667,1.0,1.5,5.5,6.25,0.53400743,-0.26356643,-0.63723069,63.444443,57.206898,2.25
30676,48.0,1.1666666,1.0,4.5,6.0,6.5,1.0868709,-0.76102948,0.22502424,82.666664,1.7586207,1.3333334
19030,43.0,3.6666667,1.25,4.5,4.25,3.75,1.0579584,-0.72281504,-0.28882477,65.0,50.068966,2.5833333
33657,44.0,3.5,1.5,3.5,6.25,5.5,0.9966687,0.74412149,-1.0686609,35.777779,44.931034,3.0833333
76521,43.0,3.5,2.0,3.25,6.25,5.25,0.63272256,-0.37460256,-0.81110543,75.333336,41.379311,1.75
